address,lat,lon,building_material,build_year,floor,total_floors,rooms,area_total,usd_price,is_old,condition_unfinished,series_group
"Бишкек, Эне-Сай ж/м",42.9359,74.6349,панельный,1992.0,5.0,5.0,3,61.0,58000,1,0,high
"Бишкек, Кок-Жар ж/м, Молдокулова 5/1/Куйручук",42.8454,74.6424,монолитный,2018.0,12.0,12.0,2,49.0,69000,0,0,low
"Бишкек, Ак Кеме",42.831,74.5833,кирпичный,2022.0,10.0,10.0,3,189.0,190000,0,0,low
"Бишкек, Джальская больница,  ул. Айни 95",42.8489,74.5704,монолитный,2023.0,13.0,13.0,2,63.0,100000,0,0,low
"Бишкек, 12 м-н, 12-й микрорайон, 69",42.8125,74.6389,кирпичный,2021.0,11.0,13.0,2,86.0,115000,0,0,mid
"Бишкек, Магистраль, Токомбаева - Сухэ Батора",42.815,74.6121,кирпичный,2025.0,5.0,16.0,3,74.12,89000,0,1,low
"Бишкек, Кулатова- Матросова/Матросова",42.8638,74.6203,монолитный,2023.0,15.0,15.0,1,65.0,65000,0,1,low
"Бишкек, Военторг",42.8742,74.5947,монолитный,2023.0,9.0,13.0,2,61.0,115000,0,0,low
"Бишкек, Городок строителей, Квартал Городок строителей, 13",42.8736,74.6926,панельный,1983.0,9.0,9.0,3,69.0,84000,1,0,high
"Бишкек, 6 м-н",42.8254,74.6239,панельный,1992.0,9.0,9.0,3,61.0,87500,1,0,high
"Бишкек, Кок-Жар ж/м",42.8447,74.6419,панельный,2020.0,3.0,9.0,1,45.0,60300,0,0,high
"Бишкек, Молодая Гвардия, Фрунзе/бул. Молодой Гвардии",42.8821,74.5768,монолитный,2021.0,11.0,15.0,3,63.0,98000,0,0,low
"Бишкек, Лебединовка, Кольбаева 45/Сагынбая Манаса",42.8771,74.6776,кирпичный,1989.0,4.0,4.0,3,58.0,80000,1,0,high
"Бишкек, Цирк/Дворец бракосочетания",42.88,74.6106,кирпичный,1987.0,7.0,7.0,5,124.0,215000,1,0,mid
"Бишкек, Магистраль, Сухэ Батора и Токомбаева",42.8178,74.6138,монолитный,2025.0,7.0,16.0,2,73.0,109500,0,1,low
"Бишкек, Джальская больница, Исы Ахунбаева, 186",42.8428,74.5761,монолитный,2017.0,5.0,10.0,3,100.0,155000,0,0,mid
"Бишкек, Карпинка",42.8723,74.6227,панельный,1992.0,7.0,9.0,2,50.0,85000,1,0,high
"Бишкек, Магистраль,  ул. Куттубаева, 15",42.813,74.6193,монолитный,2023.0,14.0,14.0,3,100.17,75000,0,1,low
"Бишкек, Магистраль, пр. Мира/Южная магистраль",42.8245,74.5842,монолитный,2017.0,3.0,11.0,5,185.0,360000,0,0,low
"Бишкек, Магистраль, Куттубаева 15e/Южная Магистраль",42.8163,74.6224,монолитный,2022.0,10.0,12.0,2,67.0,107000,0,0,low
"Бишкек, Магистраль, Сухэ-Батора/Токомбаева",42.8171,74.6111,монолитный,2022.0,7.0,12.0,1,51.0,72800,0,1,low
"Бишкек, Кара-Жыгач ж/м, Кара-жыгач",42.8614,74.6569,монолитный,2021.0,7.0,12.0,1,57.0,73000,0,0,low
"Бишкек, 9 м-н",42.8354,74.6018,панельный,1992.0,3.0,4.0,2,48.0,79700,1,0,high
"Бишкек, Учкун м-н Учкун 16",42.8709,74.6949,кирпичный,2022.0,1.0,9.0,2,73.0,81500,0,0,high
"Бишкек, 5 м-н",42.8322,74.6264,панельный,1992.0,3.0,4.0,2,48.0,76000,1,0,high
"Бишкек, Военторг, Токтогула/Тоголок Молдо",42.8717,74.5932,монолитный,2021.0,13.0,13.0,3,100.0,258000,0,0,low
"Бишкек, Магистраль, Жайыл баатыра 43б/Бакаева",42.8297,74.5765,кирпичный,2022.0,2.0,5.0,3,130.0,235000,0,0,low
"Бишкек, Цирк/Дворец бракосочетания",42.8821,74.6101,кирпичный,1987.0,5.0,7.0,1,40.0,62999,1,0,mid
"Бишкек, Кызыл-Аскер ж/м, Кенсуйская 19/Интергельпо",42.871,74.5537,кирпичный,2014.0,3.0,3.0,1,42.0,45800,0,0,low
"Бишкек, Джальская больница,  ул.Айни 73",42.8487,74.5735,монолитный,2025.0,4.0,9.0,1,43.0,75000,0,0,low
"Бишкек, Магистраль, Байтик Баатыра (недалеко от Южных ворот)",42.8171,74.6059,монолитный,2022.0,2.0,10.0,3,103.0,163000,0,1,low
"Бишкек, Горького - Алма-Атинская",42.8595,74.6403,монолитный,2023.0,1.0,9.0,1,45.0,45000,0,1,low
"Бишкек, Магистраль, Токомбаева / Куттубаева",42.8165,74.6181,монолитный,2025.0,22.0,25.0,4,108.0,124000,0,1,low
"Бишкек, Магистраль, Байтик Баатыра/Токомбаева",42.818,74.6088,монолитный,2024.0,12.0,16.0,3,97.0,116400,0,1,low
"Бишкек, Магистраль",42.8238,74.5856,кирпичный,2022.0,12.0,14.0,2,53.0,115000,0,0,low
"Бишкек, Горького - Алма-Атинская, Максима Горького, 1Б",42.857,74.631,кирпичный,2023.0,8.0,14.0,2,58.0,57500,0,0,mid
"Бишкек, Тунгуч м-н",42.8533,74.6875,панельный,1992.0,4.0,9.0,1,35.0,58000,1,0,high
"Бишкек, с. Кок-Джар, Конур осмон 6/1",42.8158,74.6485,монолитный,2024.0,9.0,12.0,2,62.0,77500,0,1,low
"Бишкек, 10 м-н, 10-й микрорайон, 17",42.8328,74.6016,панельный,1990.0,5.0,5.0,3,61.0,91000,1,0,high
"Бишкек, Чуй - Алматинка 204",42.8831,74.6335,кирпичный,2025.0,10.0,12.0,3,84.9,79806,0,1,low
"Бишкек, Ден Сяопина - Фучика, Ильменская 19",42.881,74.5431,панельный,2025.0,4.0,5.0,1,49.0,51000,0,1,low
"Бишкек, Арча-Бешик ж/м,  ул. Баха / Южная Магистраль",42.8291,74.5656,монолитный,2025.0,13.0,14.0,3,106.0,138000,0,1,low
"Бишкек, Асанбай м-н, Байтик Баатыра (недалеко от Южных ворот)",42.8179,74.6252,монолитный,2022.0,6.0,14.0,3,130.0,169000,0,0,low
"Бишкек, Молодая Гвардия",42.8751,74.5765,кирпичный,2022.0,2.0,5.0,2,45.0,76500,0,0,mid
"Бишкек, Госрегистр, Чынгыза Айтматова пр-т, 4",42.8609,74.5887,монолитный,2020.0,9.0,12.0,4,71.0,116000,0,0,mid
"Бишкек, 3 м-н, Койбагарова",42.84,74.6182,панельный,1965.0,4.0,4.0,1,38.8,57500,1,0,high
"Бишкек, 12 м-н, 12-й микрорайон, 65",42.8133,74.6412,панельный,1990.0,9.0,9.0,3,70.0,90000,1,0,high
"Бишкек, Ипподром, Л. Толстого 126/Баха",42.8641,74.558,монолитный,2025.0,14.0,17.0,3,95.0,91100,0,1,mid
"Бишкек, Джальская больница, Айни, 73",42.8479,74.5725,кирпичный,2025.0,7.0,12.0,3,80.0,80000,0,0,mid
"Бишкек, 5 м-н, 5-й микрорайон, 73",42.8295,74.6268,панельный,1992.0,6.0,9.0,1,36.0,62000,1,0,high
"Бишкек, 5 м-н",42.8315,74.6235,кирпичный,2022.0,3.0,5.0,2,48.0,71500,0,0,mid
"Бишкек, Средний Джал м-н, ул.Космическая 96",42.8396,74.5663,монолитный,2025.0,9.0,10.0,1,44.5,50000,0,1,low
"Бишкек, Старый аэропорт, Ажыбек Баатыра стр. 2/1-2",42.8403,74.5795,монолитный,2024.0,3.0,10.0,2,69.0,86000,0,1,low
"Бишкек, Баха, Курчатова 65/Ахунбаева",42.8423,74.5624,кирпичный,2024.0,13.0,14.0,1,45.0,61000,0,1,low
"Бишкек, с. Пригородное, рынок сары озон",42.9046,74.5395,кирпичный,2019.0,1.0,2.0,1,33.0,47000,0,0,mid
"Бишкек, Тунгуч м-н, тунгуч 36/2",42.8552,74.6845,кирпичный,2022.0,6.0,9.0,2,45.0,65000,0,0,mid
"Бишкек, Аламедин-1 м-н, ленина",42.8773,74.6903,кирпичный,2022.0,7.0,10.0,1,33.0,54000,0,0,low
"Бишкек, Джальская больница, Ахунбаева - Тыналиева",42.8454,74.5698,монолитный,2023.0,10.0,12.0,3,118.0,147500,0,0,mid
"Бишкек, Магистраль, ул. Сухэ Батора / ул. Токомбаева",42.8236,74.6128,кирпичный,2022.0,13.0,14.0,2,75.0,130000,0,0,low
"Бишкек, Кок-Жар м-н, мкр Кок-Жар 19",42.8495,74.6308,кирпичный,1987.0,1.0,5.0,2,65.0,70000,1,0,mid
"Бишкек, Джальская больница, Ахунбаева - Тыналиева",42.8454,74.5698,монолитный,2027.0,13.0,14.0,2,74.0,81400,0,1,low
"Бишкек, 6 м-н",42.8258,74.6301,панельный,1992.0,1.0,9.0,2,53.0,90000,1,0,high
"Бишкек, Ынтымак ж/м, Магистральная/Курултай",42.8099,74.5734,монолитный,2024.0,6.0,9.0,1,45.0,48000,0,1,low
"Бишкек, Пишпек ж/м",42.8606,74.5443,кирпичный,2022.0,4.0,10.0,2,72.0,78500,0,1,low
"Бишкек, Джальская больница, Бакаева/Ахунбаева",42.8419,74.575,монолитный,2016.0,10.0,12.0,2,90.0,145000,0,0,low
"Бишкек, с. Орто-Сай,",42.8046,74.5989,кирпичный,2027.0,4.0,12.0,2,81.0,97200,0,1,low
"Бишкек, Магистраль, Аалы Токомбаева 9/6",42.8143,74.625,монолитный,2022.0,4.0,11.0,1,53.0,63500,0,1,low
"Бишкек, ЦУМ, Киевская/Тыныстанова",42.8741,74.6098,монолитный,2018.0,10.0,19.0,4,103.3,195000,0,0,low
"Бишкек, Пишпек ж/м",42.8631,74.5496,кирпичный,2025.0,8.0,12.0,2,73.0,59000,0,1,mid
"Бишкек, Магистраль, пр-т Ч. Айтматова/А. Масалиева",42.82,74.5854,монолитный,2020.0,12.0,14.0,2,69.0,145000,0,0,low
"Бишкек, Дворец спорта, Жумабека - Коенкозова",42.883,74.5937,монолитный,2023.0,11.0,15.0,2,62.0,86500,0,1,low
"Бишкек, АЮ Grand,  ул. Анкара 1/31",42.8561,74.6903,монолитный,2024.0,8.0,9.0,1,41.0,50000,0,1,low
"Бишкек, Пишпек ж/м",42.8599,74.5465,монолитный,2023.0,3.0,14.0,2,44.0,60500,0,0,low
"Бишкек, КНУ, Абдымомунова 255",42.8805,74.5908,монолитный,2020.0,7.0,12.0,1,46.0,90500,0,0,low
"Бишкек, Магистраль, Сухэ Батора/Токомбаева",42.8213,74.6168,кирпичный,2022.0,11.0,14.0,3,110.0,126500,0,1,low
"Бишкек, ТЭЦ",42.8775,74.6503,кирпичный,2025.0,4.0,9.0,1,61.0,58560,0,1,low
"Бишкек, Магистраль, Асанбай, Сухэ-Батора Арстанбека дуйшеева 12",42.8179,74.6122,кирпичный,2022.0,10.0,16.0,3,80.0,187000,0,0,low
"Бишкек, Бишкек-Парк, Киевская/Турусбекова 161",42.8745,74.5857,кирпичный,1966.0,3.0,4.0,3,52.0,87000,1,0,high
"Бишкек, 6 м-н",42.8272,74.6308,панельный,1992.0,9.0,9.0,1,35.0,63500,1,0,high
"Бишкек, Ак Кеме, Джунусалиева/Ажыбек Баатыра",42.8398,74.583,кирпичный,2022.0,10.0,16.0,2,66.0,95700,0,1,low
"Бишкек, Верхний Джал м-н,",42.836,74.567,монолитный,2023.0,6.0,9.0,3,100.0,129000,0,0,low
"Бишкек, Лебединовка, Кольбаева/луганская",42.8783,74.6671,кирпичный,2022.0,3.0,4.0,2,43.0,65000,0,0,mid
"Бишкек, Горького - Алма-Атинская, 7 апреля 1/1/Горького",42.8585,74.6315,монолитный,2025.0,5.0,10.0,2,64.5,77400,0,1,low
"Бишкек, Горького - Алма-Атинская, 7 апреля 1а",42.8593,74.6339,монолитный,2026.0,4.0,16.0,2,80.0,96000,0,1,low
"Бишкек, Магистраль, пр. Ч. Айтматова 82/2",42.8277,74.586,монолитный,2021.0,8.0,14.0,4,154.0,180500,0,1,low
"Бишкек, Академия МВД, Чохана Валиханова 2/11",42.8706,74.6747,кирпичный,2015.0,6.0,9.0,2,80.0,90000,0,0,low
"Бишкек, Советская - Скрябина, Абая/Ахунбаева",42.8467,74.6022,монолитный,2022.0,6.0,13.0,2,63.0,105000,0,0,low
"Бишкек, Горького - Алма-Атинская, Горького",42.8568,74.6308,монолитный,2024.0,7.0,10.0,3,101.0,88500,0,1,low
"Бишкек, Улан-2 м-н, мкр Улан-2 12/ахунбаева/алматинка",42.8454,74.6339,монолитный,2001.0,1.0,9.0,2,70.0,85000,0,0,low
"Бишкек, Горького - Алма-Атинская, Анкара 3/4",42.8564,74.6424,панельный,2025.0,5.0,10.0,1,52.0,57000,0,1,low
"Бишкек, Магистраль, пр-т Ч. Айтматова/А. Масалиева",42.8197,74.5861,монолитный,2020.0,12.0,14.0,4,126.0,288000,0,0,low
"Бишкек, 4 м-н",42.8368,74.6253,панельный,1992.0,3.0,4.0,3,58.0,93500,1,0,high
"Бишкек, Магистраль",42.8241,74.5837,кирпичный,2012.0,3.0,10.0,2,71.0,115500,0,0,low
"Бишкек, Магистраль, Аалы Токомбаева 21/4/Куттубаева",42.8171,74.617,монолитный,2022.0,16.0,18.0,1,73.0,66000,0,1,low
"Бишкек, Улан-2 м-н, Улан-2 микрорайон, 2",42.8454,74.6335,панельный,2010.0,3.0,9.0,2,67.0,93000,0,0,high
"Бишкек, Горького - Алма-Атинская,  ул. 7 Апреля (Алматинка/Горького)",42.8581,74.6338,монолитный,2025.0,9.0,14.0,2,72.0,79500,0,1,low
"Бишкек, Московская - Белинка, Турусбекова/Боконбаева",42.8682,74.5845,монолитный,2019.0,12.0,15.0,4,136.0,260440,0,0,low
"Бишкек, Магистраль,  ул. А. Малдыбаева 277 (пер. ул. А. Масалиева)",42.825,74.5974,монолитный,2025.0,7.0,20.0,3,101.0,121200,0,1,low
"Бишкек, Ленинский район",42.8681,74.5788,кирпичный,2022.0,7.0,12.0,3,84.0,98000,0,1,low
"Бишкек, Юбилейка, Льва Толстого, 14",42.8613,74.607,кирпичный,2022.0,7.0,16.0,3,92.8,127000,0,0,mid
"Бишкек, 12 м-н, АУЦА",42.8121,74.6338,монолитный,2024.0,4.0,9.0,1,46.0,69000,0,1,low
"Бишкек, Магистраль, Токомбаева, за парком ""Асанбай"" 59",42.8167,74.6154,монолитный,2020.0,7.0,8.0,5,192.0,439000,0,0,low
"Бишкек, Арча-Бешик ж/м, Садырбаева/Абдрахманова",42.82,74.5637,монолитный,2024.0,10.0,10.0,2,72.0,108000,0,0,low
"Бишкек, Московская - Белинка",42.8655,74.5878,панельный,1992.0,5.0,9.0,3,90.0,123500,1,0,high
"Бишкек, Средний Джал м-н",42.8389,74.5643,панельный,1992.0,14.0,16.0,2,58.0,86000,1,0,low
"Бишкек, Магистраль,  ул. Куттубаева, 15",42.813,74.6193,монолитный,2023.0,13.0,14.0,4,120.61,87000,0,1,low
"Бишкек, Карпинка, Токтогула 56/Карпинка",42.8713,74.6228,панельный,1999.0,5.0,9.0,1,40.0,66000,1,0,high
"Бишкек, Джальская больница, Ахунбаева - Тыналиева",42.8454,74.5698,монолитный,2023.0,5.0,12.0,4,146.0,186000,0,1,low
"Бишкек, Чуй - Алматинка, Уркуи Салиевой 140",42.8835,74.6418,монолитный,2023.0,8.0,9.0,2,67.0,68500,0,1,low
"Бишкек, АУЦА, Токомбаева 15/12",42.8113,74.6294,монолитный,2023.0,1.0,5.0,3,69.0,138000,0,0,low
"Бишкек, Академия Наук, Киевская/Уметалиева",42.876,74.5807,монолитный,2015.0,10.0,11.0,3,120.0,195000,0,0,low
"Бишкек, Джал 15 м-н,  ул.Поваринская, мкр. Джал",42.8469,74.5671,монолитный,2023.0,11.0,16.0,3,100.0,115000,0,1,low
"Бишкек, Молодая Гвардия, Токтогула/Молодая Гвардия",42.8729,74.5736,кирпичный,1973.0,2.0,5.0,2,52.0,75500,1,0,mid
"Бишкек, Ак Кеме, Джунусалиева/Ажыбек Баатыра",42.8398,74.583,монолитный,2024.0,15.0,16.0,2,65.0,94000,0,1,low
"Бишкек, Тунгуч м-н, микрорайон Тунгуч, 60",42.8532,74.6896,кирпичный,2024.0,2.0,12.0,3,76.5,100000,0,0,mid
"Бишкек, Советская - Скрябина, Медерова, 50",42.8516,74.6124,монолитный,2016.0,2.0,10.0,2,76.0,117500,0,0,mid
"Бишкек, Парк Панфилова/Спартак, Эркиндик бульвар, 64Б",42.8823,74.6058,кирпичный,2021.0,8.0,9.0,2,95.0,150000,0,0,mid
